"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"540301_ida_0_65","08:15:34","08:15:34","548303","1","807.0"
"540301_ida_0_65","08:16:35","08:16:35","540299","2","1357.0"
"540301_ida_0_65","08:17:23","08:17:23","542251","3","1748.0"
"540301_ida_0_65","08:17:57","08:17:57","537281","4","2036.0"
"540301_ida_0_65","08:19:00","08:19:00","544273","5","2579.0"
"540301_ida_0_65","08:19:56","08:19:56","541256","6","3052.0"
"540301_ida_0_65","08:21:02","08:21:02","543258","7","3617.0"
"540301_ida_0_65","08:21:54","08:21:54","550260","8","4067.0"
"540301_ida_0_65","08:22:58","08:22:58","544274","9","4617.0"
"540301_ida_0_65","08:23:56","08:23:56","551286","10","5115.0"
"540301_ida_0_66","08:17:00","08:17:00","5824138007019520","0","1.0"
"540301_ida_0_66","08:18:34","08:18:34","548303","1","807.0"
"540301_ida_0_66","08:19:35","08:19:35","540299","2","1357.0"
"540301_ida_0_66","08:20:23","08:20:23","542251","3","1748.0"
"540301_ida_0_66","08:20:57","08:20:57","537281","4","2036.0"
"540301_ida_0_66","08:22:00","08:22:00","544273","5","2579.0"
"540301_ida_0_66","08:22:56","08:22:56","541256","6","3052.0"
"540301_ida_0_66","08:24:02","08:24:02","543258","7","3617.0"
"540301_ida_0_66","08:24:54","08:24:54","550260","8","4067.0"
"540301_ida_0_66","08:25:58","08:25:58","544274","9","4617.0"
"540301_ida_0_66","08:26:56","08:26:56","551286","10","5115.0"
"540301_ida_0_67","08:20:00","08:20:00","5824138007019520","0","1.0"
"540301_ida_0_67","08:21:34","08:21:34","548303","1","807.0"
"540301_ida_0_67","08:22:35","08:22:35","540299","2","1357.0"
"540301_ida_0_67","08:23:23","08:23:23","542251","3","1748.0"
"540301_ida_0_67","08:23:57","08:23:57","537281","4","2036.0"
"540301_ida_0_67","08:25:00","08:25:00","544273","5","2579.0"
"540301_ida_0_67","08:25:56","08:25:56","541256","6","3052.0"
"540301_ida_0_67","08:27:02","08:27:02","543258","7","3617.0"
"540301_ida_0_67","08:27:54","08:27:54","550260","8","4067.0"
"540301_ida_0_67","08:28:58","08:28:58","544274","9","4617.0"
"540301_ida_0_67","08:29:56","08:29:56","551286","10","5115.0"
"540301_ida_0_68","08:23:00","08:23:00","5824138007019520","0","1.0"
"540301_ida_0_68","08:24:34","08:24:34","548303","1","807.0"
"540301_ida_0_68","08:25:35","08:25:35","540299","2","1357.0"
"540301_ida_0_68","08:26:23","08:26:23","542251","3","1748.0"
"540301_ida_0_68","08:26:57","08:26:57","537281","4","2036.0"
"540301_ida_0_68","08:28:00","08:28:00","544273","5","2579.0"
"540301_ida_0_68","08:28:56","08:28:56","541256","6","3052.0"
"540301_ida_0_68","08:30:02","08:30:02","543258","7","3617.0"
"540301_ida_0_68","08:30:54","08:30:54","550260","8","4067.0"
"540301_ida_0_68","08:31:58","08:31:58","544274","9","4617.0"
"540301_ida_0_68","08:32:56","08:32:56","551286","10","5115.0"
"540301_ida_0_69","08:26:00","08:26:00","5824138007019520","0","1.0"
"540301_ida_0_69","08:27:34","08:27:34","548303","1","807.0"
"540301_ida_0_69","08:28:35","08:28:35","540299","2","1357.0"
"540301_ida_0_69","08:29:23","08:29:23","542251","3","1748.0"
"540301_ida_0_69","08:29:57","08:29:57","537281","4","2036.0"
"540301_ida_0_69","08:31:00","08:31:00","544273","5","2579.0"
"540301_ida_0_69","08:31:56","08:31:56","541256","6","3052.0"
"540301_ida_0_69","08:33:02","08:33:02","543258","7","3617.0"
"540301_ida_0_69","08:33:54","08:33:54","550260","8","4067.0"
"540301_ida_0_69","08:34:58","08:34:58","544274","9","4617.0"
"540301_ida_0_69","08:35:56","08:35:56","551286","10","5115.0"
"540301_ida_0_70","08:29:00","08:29:00","5824138007019520","0","1.0"
"540301_ida_0_70","08:30:34","08:30:34","548303","1","807.0"
"540301_ida_0_70","08:31:35","08:31:35","540299","2","1357.0"
"540301_ida_0_70","08:32:23","08:32:23","542251","3","1748.0"
"540301_ida_0_70","08:32:57","08:32:57","537281","4","2036.0"
"540301_ida_0_70","08:34:00","08:34:00","544273","5","2579.0"
"540301_ida_0_70","08:34:56","08:34:56","541256","6","3052.0"
"540301_ida_0_70","08:36:02","08:36:02","543258","7","3617.0"
"540301_ida_0_70","08:36:54","08:36:54","550260","8","4067.0"
"540301_ida_0_70","08:37:58","08:37:58","544274","9","4617.0"
"540301_ida_0_70","08:38:56","08:38:56","551286","10","5115.0"
"540301_ida_0_71","08:32:00","08:32:00","5824138007019520","0","1.0"
"540301_ida_0_71","08:33:34","08:33:34","548303","1","807.0"
"540301_ida_0_71","08:34:35","08:34:35","540299","2","1357.0"
"540301_ida_0_71","08:35:23","08:35:23","542251","3","1748.0"
"540301_ida_0_71","08:35:57","08:35:57","537281","4","2036.0"
"540301_ida_0_71","08:37:00","08:37:00","544273","5","2579.0"
"540301_ida_0_71","08:37:56","08:37:56","541256","6","3052.0"
"540301_ida_0_71","08:39:02","08:39:02","543258","7","3617.0"
"540301_ida_0_71","08:39:54","08:39:54","550260","8","4067.0"
"540301_ida_0_71","08:40:58","08:40:58","544274","9","4617.0"
"540301_ida_0_71","08:41:56","08:41:56","551286","10","5115.0"
"540301_ida_0_72","08:36:00","08:36:00","5824138007019520","0","1.0"
"540301_ida_0_72","08:37:34","08:37:34","548303","1","807.0"
"540301_ida_0_72","08:38:35","08:38:35","540299","2","1357.0"
"540301_ida_0_72","08:39:23","08:39:23","542251","3","1748.0"
"540301_ida_0_72","08:39:57","08:39:57","537281","4","2036.0"
"540301_ida_0_72","08:41:00","08:41:00","544273","5","2579.0"
"540301_ida_0_72","08:41:56","08:41:56","541256","6","3052.0"
"540301_ida_0_72","08:43:02","08:43:02","543258","7","3617.0"
"540301_ida_0_72","08:43:54","08:43:54","550260","8","4067.0"
"540301_ida_0_72","08:44:58","08:44:58","544274","9","4617.0"
"540301_ida_0_72","08:45:56","08:45:56","551286","10","5115.0"
"540301_ida_0_73","08:40:00","08:40:00","5824138007019520","0","1.0"
"540301_ida_0_73","08:41:34","08:41:34","548303","1","807.0"
"540301_ida_0_73","08:42:35","08:42:35","540299","2","1357.0"
"540301_ida_0_73","08:43:23","08:43:23","542251","3","1748.0"
"540301_ida_0_73","08:43:57","08:43:57","537281","4","2036.0"
"540301_ida_0_73","08:45:00","08:45:00","544273","5","2579.0"
"540301_ida_0_73","08:45:56","08:45:56","541256","6","3052.0"
"540301_ida_0_73","08:47:02","08:47:02","543258","7","3617.0"
"540301_ida_0_73","08:47:54","08:47:54","550260","8","4067.0"
"540301_ida_0_73","08:48:58","08:48:58","544274","9","4617.0"
"540301_ida_0_73","08:49:56","08:49:56","551286","10","5115.0"
"540301_ida_0_74","08:45:00","08:45:00","5824138007019520","0","1.0"
"540301_ida_0_74","08:46:34","08:46:34","548303","1","807.0"
"540301_ida_0_74","08:47:35","08:47:35","540299","2","1357.0"
"540301_ida_0_74","08:48:23","08:48:23","542251","3","1748.0"
"540301_ida_0_74","08:48:57","08:48:57","537281","4","2036.0"
"540301_ida_0_74","08:50:00","08:50:00","544273","5","2579.0"
"540301_ida_0_74","08:50:56","08:50:56","541256","6","3052.0"
"540301_ida_0_74","08:52:02","08:52:02","543258","7","3617.0"
"540301_ida_0_74","08:52:54","08:52:54","550260","8","4067.0"
"540301_ida_0_74","08:53:58","08:53:58","544274","9","4617.0"
"540301_ida_0_74","08:54:56","08:54:56","551286","10","5115.0"
"540301_ida_0_75","08:50:00","08:50:00","5824138007019520","0","1.0"
"540301_ida_0_75","08:51:34","08:51:34","548303","1","807.0"
"540301_ida_0_75","08:52:35","08:52:35","540299","2","1357.0"
"540301_ida_0_75","08:53:23","08:53:23","542251","3","1748.0"
"540301_ida_0_75","08:53:57","08:53:57","537281","4","2036.0"
"540301_ida_0_75","08:55:00","08:55:00","544273","5","2579.0"
"540301_ida_0_75","08:55:56","08:55:56","541256","6","3052.0"
"540301_ida_0_75","08:57:02","08:57:02","543258","7","3617.0"
"540301_ida_0_75","08:57:54","08:57:54","550260","8","4067.0"
"540301_ida_0_75","08:58:58","08:58:58","544274","9","4617.0"
"540301_ida_0_75","08:59:56","08:59:56","551286","10","5115.0"
"540301_ida_0_76","08:55:00","08:55:00","5824138007019520","0","1.0"
"540301_ida_0_76","08:56:34","08:56:34","548303","1","807.0"
"540301_ida_0_76","08:57:35","08:57:35","540299","2","1357.0"
"540301_ida_0_76","08:58:23","08:58:23","542251","3","1748.0"
"540301_ida_0_76","08:58:57","08:58:57","537281","4","2036.0"
"540301_ida_0_76","09:00:00","09:00:00","544273","5","2579.0"
"540301_ida_0_76","09:00:56","09:00:56","541256","6","3052.0"
"540301_ida_0_76","09:02:02","09:02:02","543258","7","3617.0"
"540301_ida_0_76","09:02:54","09:02:54","550260","8","4067.0"
"540301_ida_0_76","09:03:58","09:03:58","544274","9","4617.0"
"540301_ida_0_76","09:04:56","09:04:56","551286","10","5115.0"
"540301_ida_0_77","09:00:00","09:00:00","5824138007019520","0","1.0"
"540301_ida_0_77","09:01:34","09:01:34","548303","1","807.0"
"540301_ida_0_77","09:02:35","09:02:35","540299","2","1357.0"
"540301_ida_0_77","09:03:23","09:03:23","542251","3","1748.0"
"540301_ida_0_77","09:03:57","09:03:57","537281","4","2036.0"
"540301_ida_0_77","09:05:00","09:05:00","544273","5","2579.0"
"540301_ida_0_77","09:05:56","09:05:56","541256","6","3052.0"
"540301_ida_0_77","09:07:02","09:07:02","543258","7","3617.0"
"540301_ida_0_77","09:07:54","09:07:54","550260","8","4067.0"
"540301_ida_0_77","09:08:58","09:08:58","544274","9","4617.0"
"540301_ida_0_77","09:09:56","09:09:56","551286","10","5115.0"
"540301_ida_0_78","09:05:00","09:05:00","5824138007019520","0","1.0"
"540301_ida_0_78","09:06:34","09:06:34","548303","1","807.0"
"540301_ida_0_78","09:07:35","09:07:35","540299","2","1357.0"
"540301_ida_0_78","09:08:23","09:08:23","542251","3","1748.0"
"540301_ida_0_78","09:08:57","09:08:57","537281","4","2036.0"
"540301_ida_0_78","09:10:00","09:10:00","544273","5","2579.0"
"540301_ida_0_78","09:10:56","09:10:56","541256","6","3052.0"
"540301_ida_0_78","09:12:02","09:12:02","543258","7","3617.0"
"540301_ida_0_78","09:12:54","09:12:54","550260","8","4067.0"
"540301_ida_0_78","09:13:58","09:13:58","544274","9","4617.0"
"540301_ida_0_78","09:14:56","09:14:56","551286","10","5115.0"
"540301_ida_0_79","09:10:00","09:10:00","5824138007019520","0","1.0"
"540301_ida_0_79","09:11:34","09:11:34","548303","1","807.0"
"540301_ida_0_79","09:12:35","09:12:35","540299","2","1357.0"
"540301_ida_0_79","09:13:23","09:13:23","542251","3","1748.0"
"540301_ida_0_79","09:13:57","09:13:57","537281","4","2036.0"
"540301_ida_0_79","09:15:00","09:15:00","544273","5","2579.0"
"540301_ida_0_79","09:15:56","09:15:56","541256","6","3052.0"
"540301_ida_0_79","09:17:02","09:17:02","543258","7","3617.0"
"540301_ida_0_79","09:17:54","09:17:54","550260","8","4067.0"
"540301_ida_0_79","09:18:58","09:18:58","544274","9","4617.0"
"540301_ida_0_79","09:19:56","09:19:56","551286","10","5115.0"
"540301_ida_0_80","09:15:00","09:15:00","5824138007019520","0","1.0"
"540301_ida_0_80","09:16:34","09:16:34","548303","1","807.0"
"540301_ida_0_80","09:17:35","09:17:35","540299","2","1357.0"
"540301_ida_0_80","09:18:23","09:18:23","542251","3","1748.0"
"540301_ida_0_80","09:18:57","09:18:57","537281","4","2036.0"
"540301_ida_0_80","09:20:00","09:20:00","544273","5","2579.0"
"540301_ida_0_80","09:20:56","09:20:56","541256","6","3052.0"
"540301_ida_0_80","09:22:02","09:22:02","543258","7","3617.0"
"540301_ida_0_80","09:22:54","09:22:54","550260","8","4067.0"
"540301_ida_0_80","09:23:58","09:23:58","544274","9","4617.0"
"540301_ida_0_80","09:24:56","09:24:56","551286","10","5115.0"
"540301_ida_0_81","09:21:00","09:21:00","5824138007019520","0","1.0"
"540301_ida_0_81","09:22:34","09:22:34","548303","1","807.0"
"540301_ida_0_81","09:23:35","09:23:35","540299","2","1357.0"
"540301_ida_0_81","09:24:23","09:24:23","542251","3","1748.0"
"540301_ida_0_81","09:24:57","09:24:57","537281","4","2036.0"
"540301_ida_0_81","09:26:00","09:26:00","544273","5","2579.0"
"540301_ida_0_81","09:26:56","09:26:56","541256","6","3052.0"
"540301_ida_0_81","09:28:02","09:28:02","543258","7","3617.0"
"540301_ida_0_81","09:28:54","09:28:54","550260","8","4067.0"
"540301_ida_0_81","09:29:58","09:29:58","544274","9","4617.0"
"540301_ida_0_81","09:30:56","09:30:56","551286","10","5115.0"
"540301_ida_0_82","09:27:00","09:27:00","5824138007019520","0","1.0"
"540301_ida_0_82","09:28:34","09:28:34","548303","1","807.0"
"540301_ida_0_82","09:29:35","09:29:35","540299","2","1357.0"
"540301_ida_0_82","09:30:23","09:30:23","542251","3","1748.0"
"540301_ida_0_82","09:30:57","09:30:57","537281","4","2036.0"
"540301_ida_0_82","09:32:00","09:32:00","544273","5","2579.0"
"540301_ida_0_82","09:32:56","09:32:56","541256","6","3052.0"
"540301_ida_0_82","09:34:02","09:34:02","543258","7","3617.0"
"540301_ida_0_82","09:34:54","09:34:54","550260","8","4067.0"
"540301_ida_0_82","09:35:58","09:35:58","544274","9","4617.0"
"540301_ida_0_82","09:36:56","09:36:56","551286","10","5115.0"
"540301_ida_0_83","09:33:00","09:33:00","5824138007019520","0","1.0"
"540301_ida_0_83","09:34:34","09:34:34","548303","1","807.0"
"540301_ida_0_83","09:35:35","09:35:35","540299","2","1357.0"
"540301_ida_0_83","09:36:23","09:36:23","542251","3","1748.0"
"540301_ida_0_83","09:36:57","09:36:57","537281","4","2036.0"
"540301_ida_0_83","09:38:00","09:38:00","544273","5","2579.0"
"540301_ida_0_83","09:38:56","09:38:56","541256","6","3052.0"
"540301_ida_0_83","09:40:02","09:40:02","543258","7","3617.0"
"540301_ida_0_83","09:40:54","09:40:54","550260","8","4067.0"
"540301_ida_0_83","09:41:58","09:41:58","544274","9","4617.0"
"540301_ida_0_83","09:42:56","09:42:56","551286","10","5115.0"
"540301_ida_0_84","09:39:00","09:39:00","5824138007019520","0","1.0"
"540301_ida_0_84","09:40:34","09:40:34","548303","1","807.0"
"540301_ida_0_84","09:41:35","09:41:35","540299","2","1357.0"
"540301_ida_0_84","09:42:23","09:42:23","542251","3","1748.0"
"540301_ida_0_84","09:42:57","09:42:57","537281","4","2036.0"
"540301_ida_0_84","09:44:00","09:44:00","544273","5","2579.0"
"540301_ida_0_84","09:44:56","09:44:56","541256","6","3052.0"
"540301_ida_0_84","09:46:02","09:46:02","543258","7","3617.0"
"540301_ida_0_84","09:46:54","09:46:54","550260","8","4067.0"
"540301_ida_0_84","09:47:58","09:47:58","544274","9","4617.0"
"540301_ida_0_84","09:48:56","09:48:56","551286","10","5115.0"
"540301_ida_0_85","09:46:00","09:46:00","5824138007019520","0","1.0"
"540301_ida_0_85","09:47:34","09:47:34","548303","1","807.0"
"540301_ida_0_85","09:48:35","09:48:35","540299","2","1357.0"
"540301_ida_0_85","09:49:23","09:49:23","542251","3","1748.0"
"540301_ida_0_85","09:49:57","09:49:57","537281","4","2036.0"
"540301_ida_0_85","09:51:00","09:51:00","544273","5","2579.0"
"540301_ida_0_85","09:51:56","09:51:56","541256","6","3052.0"
"540301_ida_0_85","09:53:02","09:53:02","543258","7","3617.0"
"540301_ida_0_85","09:53:54","09:53:54","550260","8","4067.0"
"540301_ida_0_85","09:54:58","09:54:58","544274","9","4617.0"
"540301_ida_0_85","09:55:56","09:55:56","551286","10","5115.0"
"540301_ida_0_86","09:52:00","09:52:00","5824138007019520","0","1.0"
"540301_ida_0_86","09:53:34","09:53:34","548303","1","807.0"
"540301_ida_0_86","09:54:35","09:54:35","540299","2","1357.0"
"540301_ida_0_86","09:55:23","09:55:23","542251","3","1748.0"
"540301_ida_0_86","09:55:57","09:55:57","537281","4","2036.0"
"540301_ida_0_86","09:57:00","09:57:00","544273","5","2579.0"
"540301_ida_0_86","09:57:56","09:57:56","541256","6","3052.0"
"540301_ida_0_86","09:59:02","09:59:02","543258","7","3617.0"
"540301_ida_0_86","09:59:54","09:59:54","550260","8","4067.0"
"540301_ida_0_86","10:00:58","10:00:58","544274","9","4617.0"
"540301_ida_0_86","10:01:56","10:01:56","551286","10","5115.0"
"540301_ida_0_87","09:58:00","09:58:00","5824138007019520","0","1.0"
"540301_ida_0_87","09:59:34","09:59:34","548303","1","807.0"
"540301_ida_0_87","10:00:35","10:00:35","540299","2","1357.0"
"540301_ida_0_87","10:01:23","10:01:23","542251","3","1748.0"
"540301_ida_0_87","10:01:57","10:01:57","537281","4","2036.0"
"540301_ida_0_87","10:03:00","10:03:00","544273","5","2579.0"
"540301_ida_0_87","10:03:56","10:03:56","541256","6","3052.0"
"540301_ida_0_87","10:05:02","10:05:02","543258","7","3617.0"
"540301_ida_0_87","10:05:54","10:05:54","550260","8","4067.0"
"540301_ida_0_87","10:06:58","10:06:58","544274","9","4617.0"
"540301_ida_0_87","10:07:56","10:07:56","551286","10","5115.0"
"540301_ida_0_88","10:05:00","10:05:00","5824138007019520","0","1.0"
"540301_ida_0_88","10:06:34","10:06:34","548303","1","807.0"
"540301_ida_0_88","10:07:35","10:07:35","540299","2","1357.0"
"540301_ida_0_88","10:08:23","10:08:23","542251","3","1748.0"
"540301_ida_0_88","10:08:57","10:08:57","537281","4","2036.0"
"540301_ida_0_88","10:10:00","10:10:00","544273","5","2579.0"
"540301_ida_0_88","10:10:56","10:10:56","541256","6","3052.0"
"540301_ida_0_88","10:12:02","10:12:02","543258","7","3617.0"
"540301_ida_0_88","10:12:54","10:12:54","550260","8","4067.0"
"540301_ida_0_88","10:13:58","10:13:58","544274","9","4617.0"
"540301_ida_0_88","10:14:56","10:14:56","551286","10","5115.0"
"540301_ida_0_89","10:12:00","10:12:00","5824138007019520","0","1.0"
"540301_ida_0_89","10:13:34","10:13:34","548303","1","807.0"
"540301_ida_0_89","10:14:35","10:14:35","540299","2","1357.0"
"540301_ida_0_89","10:15:23","10:15:23","542251","3","1748.0"
"540301_ida_0_89","10:15:57","10:15:57","537281","4","2036.0"
"540301_ida_0_89","10:17:00","10:17:00","544273","5","2579.0"
"540301_ida_0_89","10:17:56","10:17:56","541256","6","3052.0"
"540301_ida_0_89","10:19:02","10:19:02","543258","7","3617.0"
"540301_ida_0_89","10:19:54","10:19:54","550260","8","4067.0"
"540301_ida_0_89","10:20:58","10:20:58","544274","9","4617.0"
"540301_ida_0_89","10:21:56","10:21:56","551286","10","5115.0"
"540301_ida_0_90","10:19:00","10:19:00","5824138007019520","0","1.0"
"540301_ida_0_90","10:20:34","10:20:34","548303","1","807.0"
"540301_ida_0_90","10:21:35","10:21:35","540299","2","1357.0"
"540301_ida_0_90","10:22:23","10:22:23","542251","3","1748.0"
"540301_ida_0_90","10:22:57","10:22:57","537281","4","2036.0"
"540301_ida_0_90","10:24:00","10:24:00","544273","5","2579.0"
"540301_ida_0_90","10:24:56","10:24:56","541256","6","3052.0"
"540301_ida_0_90","10:26:02","10:26:02","543258","7","3617.0"
"540301_ida_0_90","10:26:54","10:26:54","550260","8","4067.0"
"540301_ida_0_90","10:27:58","10:27:58","544274","9","4617.0"
"540301_ida_0_90","10:28:56","10:28:56","551286","10","5115.0"
"540301_ida_0_91","10:25:00","10:25:00","5824138007019520","0","1.0"
"540301_ida_0_91","10:26:34","10:26:34","548303","1","807.0"
"540301_ida_0_91","10:27:35","10:27:35","540299","2","1357.0"
"540301_ida_0_91","10:28:23","10:28:23","542251","3","1748.0"
"540301_ida_0_91","10:28:57","10:28:57","537281","4","2036.0"
"540301_ida_0_91","10:30:00","10:30:00","544273","5","2579.0"
"540301_ida_0_91","10:30:56","10:30:56","541256","6","3052.0"
"540301_ida_0_91","10:32:02","10:32:02","543258","7","3617.0"
"540301_ida_0_91","10:32:54","10:32:54","550260","8","4067.0"
"540301_ida_0_91","10:33:58","10:33:58","544274","9","4617.0"
"540301_ida_0_91","10:34:56","10:34:56","551286","10","5115.0"
"540301_ida_0_92","10:31:00","10:31:00","5824138007019520","0","1.0"
"540301_ida_0_92","10:32:34","10:32:34","548303","1","807.0"
"540301_ida_0_92","10:33:35","10:33:35","540299","2","1357.0"
"540301_ida_0_92","10:34:23","10:34:23","542251","3","1748.0"
"540301_ida_0_92","10:34:57","10:34:57","537281","4","2036.0"
"540301_ida_0_92","10:36:00","10:36:00","544273","5","2579.0"
"540301_ida_0_92","10:36:56","10:36:56","541256","6","3052.0"
"540301_ida_0_92","10:38:02","10:38:02","543258","7","3617.0"
"540301_ida_0_92","10:38:54","10:38:54","550260","8","4067.0"
"540301_ida_0_92","10:39:58","10:39:58","544274","9","4617.0"
"540301_ida_0_92","10:40:56","10:40:56","551286","10","5115.0"
"540301_ida_0_93","10:38:00","10:38:00","5824138007019520","0","1.0"
"540301_ida_0_93","10:39:34","10:39:34","548303","1","807.0"
"540301_ida_0_93","10:40:35","10:40:35","540299","2","1357.0"
"540301_ida_0_93","10:41:23","10:41:23","542251","3","1748.0"
"540301_ida_0_93","10:41:57","10:41:57","537281","4","2036.0"
"540301_ida_0_93","10:43:00","10:43:00","544273","5","2579.0"
"540301_ida_0_93","10:43:56","10:43:56","541256","6","3052.0"
"540301_ida_0_93","10:45:02","10:45:02","543258","7","3617.0"
"540301_ida_0_93","10:45:54","10:45:54","550260","8","4067.0"
"540301_ida_0_93","10:46:58","10:46:58","544274","9","4617.0"
"540301_ida_0_93","10:47:56","10:47:56","551286","10","5115.0"
"540301_ida_0_94","10:45:00","10:45:00","5824138007019520","0","1.0"
"540301_ida_0_94","10:46:34","10:46:34","548303","1","807.0"
"540301_ida_0_94","10:47:35","10:47:35","540299","2","1357.0"
"540301_ida_0_94","10:48:23","10:48:23","542251","3","1748.0"
"540301_ida_0_94","10:48:57","10:48:57","537281","4","2036.0"
"540301_ida_0_94","10:50:00","10:50:00","544273","5","2579.0"
"540301_ida_0_94","10:50:56","10:50:56","541256","6","3052.0"
"540301_ida_0_94","10:52:02","10:52:02","543258","7","3617.0"
"540301_ida_0_94","10:52:54","10:52:54","550260","8","4067.0"
"540301_ida_0_94","10:53:58","10:53:58","544274","9","4617.0"
"540301_ida_0_94","10:54:56","10:54:56","551286","10","5115.0"
"540301_ida_0_95","10:52:00","10:52:00","5824138007019520","0","1.0"
"540301_ida_0_95","10:53:34","10:53:34","548303","1","807.0"
"540301_ida_0_95","10:54:35","10:54:35","540299","2","1357.0"
"540301_ida_0_95","10:55:23","10:55:23","542251","3","1748.0"
"540301_ida_0_95","10:55:57","10:55:57","537281","4","2036.0"
"540301_ida_0_95","10:57:00","10:57:00","544273","5","2579.0"
"540301_ida_0_95","10:57:56","10:57:56","541256","6","3052.0"
"540301_ida_0_95","10:59:02","10:59:02","543258","7","3617.0"
"540301_ida_0_95","10:59:54","10:59:54","550260","8","4067.0"
"540301_ida_0_95","11:00:58","11:00:58","544274","9","4617.0"
"540301_ida_0_95","11:01:56","11:01:56","551286","10","5115.0"
"540301_ida_0_96","10:58:00","10:58:00","5824138007019520","0","1.0"
"540301_ida_0_96","10:59:34","10:59:34","548303","1","807.0"
"540301_ida_0_96","11:00:35","11:00:35","540299","2","1357.0"
"540301_ida_0_96","11:01:23","11:01:23","542251","3","1748.0"
"540301_ida_0_96","11:01:57","11:01:57","537281","4","2036.0"
"540301_ida_0_96","11:03:00","11:03:00","544273","5","2579.0"
"540301_ida_0_96","11:03:56","11:03:56","541256","6","3052.0"
"540301_ida_0_96","11:05:02","11:05:02","543258","7","3617.0"
"540301_ida_0_96","11:05:54","11:05:54","550260","8","4067.0"
"540301_ida_0_96","11:06:58","11:06:58","544274","9","4617.0"
"540301_ida_0_96","11:07:56","11:07:56","551286","10","5115.0"
"540301_ida_0_97","11:04:00","11:04:00","5824138007019520","0","1.0"
"540301_ida_0_97","11:05:34","11:05:34","548303","1","807.0"
"540301_ida_0_97","11:06:35","11:06:35","540299","2","1357.0"
"540301_ida_0_97","11:07:23","11:07:23","542251","3","1748.0"
"540301_ida_0_97","11:07:57","11:07:57","537281","4","2036.0"
"540301_ida_0_97","11:09:00","11:09:00","544273","5","2579.0"
"540301_ida_0_97","11:09:56","11:09:56","541256","6","3052.0"
"540301_ida_0_97","11:11:02","11:11:02","543258","7","3617.0"
"540301_ida_0_97","11:11:54","11:11:54","550260","8","4067.0"
"540301_ida_0_97","11:12:58","11:12:58","544274","9","4617.0"
"540301_ida_0_97","11:13:56","11:13:56","551286","10","5115.0"
"540301_ida_0_98","11:11:00","11:11:00","5824138007019520","0","1.0"
"540301_ida_0_98","11:12:34","11:12:34","548303","1","807.0"
"540301_ida_0_98","11:13:35","11:13:35","540299","2","1357.0"
"540301_ida_0_98","11:14:23","11:14:23","542251","3","1748.0"
"540301_ida_0_98","11:14:57","11:14:57","537281","4","2036.0"
"540301_ida_0_98","11:16:00","11:16:00","544273","5","2579.0"
"540301_ida_0_98","11:16:56","11:16:56","541256","6","3052.0"
"540301_ida_0_98","11:18:02","11:18:02","543258","7","3617.0"
"540301_ida_0_98","11:18:54","11:18:54","550260","8","4067.0"
"540301_ida_0_98","11:19:58","11:19:58","544274","9","4617.0"
"540301_ida_0_98","11:20:56","11:20:56","551286","10","5115.0"
"540301_ida_0_99","11:18:00","11:18:00","5824138007019520","0","1.0"
"540301_ida_0_99","11:19:34","11:19:34","548303","1","807.0"
"540301_ida_0_99","11:20:35","11:20:35","540299","2","1357.0"
"540301_ida_0_99","11:21:23","11:21:23","542251","3","1748.0"
"540301_ida_0_99","11:21:57","11:21:57","537281","4","2036.0"
"540301_ida_0_99","11:23:00","11:23:00","544273","5","2579.0"
"540301_ida_0_99","11:23:56","11:23:56","541256","6","3052.0"
"540301_ida_0_99","11:25:02","11:25:02","543258","7","3617.0"
"540301_ida_0_99","11:25:54","11:25:54","550260","8","4067.0"
"540301_ida_0_99","11:26:58","11:26:58","544274","9","4617.0"
"540301_ida_0_99","11:27:56","11:27:56","551286","10","5115.0"
"540301_ida_0_100","11:25:00","11:25:00","5824138007019520","0","1.0"
"540301_ida_0_100","11:26:34","11:26:34","548303","1","807.0"
"540301_ida_0_100","11:27:35","11:27:35","540299","2","1357.0"
"540301_ida_0_100","11:28:23","11:28:23","542251","3","1748.0"
"540301_ida_0_100","11:28:57","11:28:57","537281","4","2036.0"
"540301_ida_0_100","11:30:00","11:30:00","544273","5","2579.0"
"540301_ida_0_100","11:30:56","11:30:56","541256","6","3052.0"
"540301_ida_0_100","11:32:02","11:32:02","543258","7","3617.0"
"540301_ida_0_100","11:32:54","11:32:54","550260","8","4067.0"
"540301_ida_0_100","11:33:58","11:33:58","544274","9","4617.0"
"540301_ida_0_100","11:34:56","11:34:56","551286","10","5115.0"
"540301_ida_0_101","11:31:00","11:31:00","5824138007019520","0","1.0"
"540301_ida_0_101","11:32:34","11:32:34","548303","1","807.0"
"540301_ida_0_101","11:33:35","11:33:35","540299","2","1357.0"
"540301_ida_0_101","11:34:23","11:34:23","542251","3","1748.0"
"540301_ida_0_101","11:34:57","11:34:57","537281","4","2036.0"
"540301_ida_0_101","11:36:00","11:36:00","544273","5","2579.0"
"540301_ida_0_101","11:36:56","11:36:56","541256","6","3052.0"
"540301_ida_0_101","11:38:02","11:38:02","543258","7","3617.0"
"540301_ida_0_101","11:38:54","11:38:54","550260","8","4067.0"
"540301_ida_0_101","11:39:58","11:39:58","544274","9","4617.0"
"540301_ida_0_101","11:40:56","11:40:56","551286","10","5115.0"
"540301_ida_0_102","11:37:00","11:37:00","5824138007019520","0","1.0"
"540301_ida_0_102","11:38:34","11:38:34","548303","1","807.0"
